	geneName	slope	p-val	rejected	p_corrected
45044	ROCK1	0.24534887689612195	0.001099511	TRUE	
45055	ABHD3	0.2044392719292041	0.001204419	TRUE	
45092	C18orf8	-0.103905313	0.001145268	TRUE	
45105	CABYR	0.2284433920538502	0.007151642	TRUE	
45106	RP11-799B12.4	0.2558107087928211	0.006449601	TRUE	
45107	OSBPL1A	0.3444540354493666	1.1068376753237425e-05	TRUE	
45178	DSC2	0.5786169446241515	4.720210541416539e-05	TRUE	
45196	TRAPPC8	0.1949765744421451	0.000577308	TRUE	
45221	KLHL14	0.3476601967538507	0.002380013	TRUE	
45240	ZNF397	0.18724044702085316	0.000451896	TRUE	
45241	ZSCAN30	0.21492219719869365	0.000316452	TRUE	
45243	RP11-158H5.8	0.42524893002576875	0.000534322	TRUE	
45244	RP11-158H5.7	0.20021804777257926	0.004361541	TRUE	
45247	ZNF24	0.14308151356953014	0.003091156	TRUE	
45248	ZNF396	0.47521038436625873	0.000407542	TRUE	
45253	RP11-322E11.3	0.089395246	0.007999407	TRUE	
45264	RPRD1A	0.099127722	0.004323082	TRUE	
45265	SLC39A6	0.14657872543059214	0.001658166	TRUE	
45299	KC6	0.11809242165523959	0.002175807	TRUE	
45304	RP11-115N12.1	0.11910472732874176	0.005404314	TRUE	
45331	PSTPIP2	0.2860444380215723	0.000172082	TRUE	
45332	RN7SKP26	0.33415790703690296	0.002174764	TRUE	
45333	RP11-8H2.1	0.37649786594952395	0.000242461	TRUE	
45338	C18orf25	0.16712861709400417	0.000329318	TRUE	
45345	RP11-687F6.5	0.37649479004736075	0.002892286	TRUE	
45346	PIAS2	0.22080830891241693	0.000248036	TRUE	
45357	RP11-49K24.8	0.25227310358942223	0.007031312	TRUE	
45381	CTIF	-0.170142476	2.8364228586669075e-05	TRUE	
45388	SMAD7	-0.263885632	0.005259086	TRUE	
45421	CXXC1	-0.127377383	9.874472019446189e-05	TRUE	
45434	SMAD4	0.12027633874727023	0.000307543	TRUE	
45457	POLI	0.29336306617724944	0.000189166	TRUE	
45485	RP11-456O19.5	0.024515525938610214	0.004176692	TRUE	
45593	PHLPP1	0.22224144246818417	6.874123834083363e-05	TRUE	
45600	VPS4B	0.22423111948093488	0.001631605	TRUE	
45611	SERPINB2	-0.473304057	0.001184542	TRUE	
45636	DSEL	0.5079568012567384	6.587275204126965e-07	TRUE	
45691	NETO1	0.34147667402934173	0.003517168	TRUE	
45692	RP11-713C5.1	0.4099657242308967	0.001324705	TRUE	
45695	RP11-676J15.1	0.20444005638975224	0.002924558	TRUE	
45703	TIMM21	0.1179004804546859	0.002122093	TRUE	
45711	CNDP2	-0.119639173	0.001881548	TRUE	
45714	RP11-231E4.3	0.017052047384940802	0.007143296	TRUE	
45715	LINC00909	0.2485289414758171	0.000950812	TRUE	
45744	LINC00683	0.2923507404682145	0.004289677	TRUE	
45745	LINC01927	0.11242253099961974	0.00475161	TRUE	
45786	NFATC1	-0.161445444	0.007442889	TRUE	
45828	LINC01002	0.20559926876337709	0.007501532	TRUE	
45843	GZMM	-0.340149039	0.005146888	TRUE	
45846	HCN2	-0.222272703	0.001415476	TRUE	
45848	POLRMT	-0.153454208	0.003696893	TRUE	
45851	RNF126	-0.240590616	5.0740400368414534e-05	TRUE	
45860	PTBP1	-0.113024552	0.002899618	TRUE	
45866	CFD	-0.2775784	0.006589964	TRUE	
45874	WDR18	-0.179821205	0.000221255	TRUE	
45877	TMEM259	-0.164144416	4.96219706877647e-06	TRUE	
45883	POLR2E	-0.096417297	0.003122442	TRUE	
45884	GPX4	-0.185408614	0.000558042	TRUE	
45886	STK11	-0.121009378	0.006818091	TRUE	
45888	CBARP	-0.374477663	0.000253703	TRUE	
45890	ATP5D	-0.211362724	4.045320242855607e-05	TRUE	
45894	C19orf24	-0.168344997	0.000309392	TRUE	
45900	NDUFS7	-0.193553483	4.477044369502672e-06	TRUE	
45904	DAZAP1	-0.153329519	9.819658312666519e-05	TRUE	
45905	RPS15	-0.244829541	3.050108344255322e-05	TRUE	
45924	REXO1	-0.109318514	0.001341619	TRUE	
45931	ABHD17A	-0.216636133	7.343782350496273e-06	TRUE	
45936	BTBD2	-0.114307596	0.001030903	TRUE	
45943	IZUMO4	-0.206090444	0.000176376	TRUE	
45944	AP3D1	-0.069147509	0.003694613	TRUE	
45945	DOT1L	-0.203351838	8.801447561020872e-05	TRUE	
45949	SF3A2	-0.209366665	0.000435285	TRUE	
45957	SPPL2B	-0.111658387	0.007255962	TRUE	
45958	TMPRSS9	-0.418322575	0.000365594	TRUE	
45960	LMNB2	-0.127943644	0.007898026	TRUE	
45984	ZNF57	0.17519721760078866	0.002817533	TRUE	
45985	AC006277.2	0.22768303335593393	0.001950045	TRUE	
45987	AC006277.3	0.29455355525234755	0.004118847	TRUE	
45990	AES	-0.247369682	3.943815971684293e-05	TRUE	
45994	GNA15	-0.256770972	0.000523108	TRUE	
46006	MFSD12	-0.16184286	0.000366441	TRUE	
46011	HMG20B	-0.086466328	0.004456215	TRUE	
46013	TBXA2R	0.2626629425994216	0.000842958	TRUE	
46016	PIP5K1C	-0.110441244	0.000818679	TRUE	
46019	APBA3	-0.104176589	0.003470039	TRUE	
46023	RAX2	0.17621058560640424	0.007010492	TRUE	
46033	EEF2	-0.197025035	2.2964312799306883e-06	TRUE	
46035	ZBTB7A	-0.098963105	0.002407928	TRUE	
46037	MAP2K2	-0.115404293	0.005356633	TRUE	
46043	CCDC94	-0.111927583	0.006999325	TRUE	
46044	SHD	-0.500326223	6.140157665984661e-05	TRUE	
46049	MPND	-0.136672753	0.001105015	TRUE	
46053	SH3GL1	-0.106401139	0.001776352	TRUE	
46064	PLIN4	0.3472103095628377	0.000307259	TRUE	
46065	PLIN5	0.365602997	0.001161369	TRUE	
46066	LRG1	0.3963067312535391	0.00304314	TRUE	
46070	MYDGF	-0.114827733	0.006216705	TRUE	
46071	DPP9	-0.151516232	1.2089407317019553e-06	TRUE	
46077	TICAM1	-0.241594493	1.1299437499954687e-05	TRUE	
46099	DUS3L	-0.12466068	0.003878786	TRUE	
46105	NDUFA11	-0.113116292	0.002975983	TRUE	
46111	CTC-232P5.1	0.2833526542462272	0.002470044	TRUE	
46112	RFX2	0.3145153537409697	0.002333342	TRUE	
46113	CTC-232P5.3	0.282493887	0.007665845	TRUE	
46123	CLPP	-0.132292151	0.000371268	TRUE	
46124	ALKBH7	-0.168506699	0.000243392	TRUE	
46126	GTF2F1	-0.139419389	9.691848677838547e-05	TRUE	
46131	KHSRP	-0.092323978	0.003195726	TRUE	
46136	DENND1C	-0.143989862	0.001576203	TRUE	
46138	TUBB4A	-0.351971928	0.001562343	TRUE	
46171	C19orf45	-0.266030877	0.005779206	TRUE	
46173	MCOLN1	-0.203477726	0.004172314	TRUE	
46177	XAB2	-0.123541474	0.000741873	TRUE	
46184	MCEMP1	0.45078972993166866	0.005456394	TRUE	
46199	MAP2K7	-0.121443423	0.000105186	TRUE	
46202	SNAPC2	-0.186493207	2.993776880484811e-06	TRUE	
46206	ELAVL1	-0.089967453	0.003690001	TRUE	
46214	NDUFA7	-0.117614026	0.00564746	TRUE	
46215	RPS28	-0.193193611	0.002672901	TRUE	
46221	RAB11B	-0.100090061	0.002322124	TRUE	
46225	HNRNPM	-0.115786301	7.478396521990485e-05	TRUE	
46227	ZNF414	-0.128144761	0.004134016	TRUE	
46241	CTD-2529P6.3	0.28393304891003496	0.001118174	TRUE	
46265	ZNF559	0.16746394647970875	0.000662995	TRUE	
46280	RPS4XP22	0.25957365558887546	0.005410424	TRUE	
46293	PIN1	-0.113074038	0.001158892	TRUE	
46300	C19orf66	-0.172330494	0.000478739	TRUE	
46301	CTD-2240E14.4	-0.304034415	0.002270556	TRUE	
46307	EIF3G	-0.225205272	1.160768882243767e-06	TRUE	
46309	S1PR2	-0.356181389	0.000177073	TRUE	
46323	CDC37	-0.139427376	5.636441226645873e-05	TRUE	
46324	PDE4A	-0.358145625	0.000569982	TRUE	
46327	S1PR5	-0.474747148	0.00577793	TRUE	
46348	YIPF2	-0.142925471	0.001449226	TRUE	
46349	TIMM29	-0.076803253	0.004152986	TRUE	
46350	SMARCA4	-0.163996687	0.001914397	TRUE	
46358	CTC-510F12.2	-0.334619588	0.001817136	TRUE	
46364	RAB3D	0.29440444318555103	0.005857133	TRUE	
46373	PRKCSH	-0.113173691	0.003902645	TRUE	
46377	ECSIT	-0.254421005	3.0151907526064365e-05	TRUE	
46382	ELOF1	-0.179779064	0.001045841	TRUE	
46392	ZNF441	0.30376936105866137	0.000468863	TRUE	
46397	ZNF439	0.34843823957975084	5.755573536764762e-05	TRUE	
46398	AC020951.1	0.31580678445708726	0.001543187	TRUE	
46400	ZNF700	0.22447171800486557	0.000246112	TRUE	
46401	CTD-2006C1.12	0.3731124425262907	0.001120619	TRUE	
46402	ZNF763	0.3325651936683143	0.00014467	TRUE	
46408	ZNF844	0.2165494300701014	0.000624927	TRUE	
46410	ZNF788	0.23636168701553362	0.002576407	TRUE	
46411	ZNF20	0.2903615424156306	0.001543096	TRUE	
46418	ZNF44	0.1256417596073574	9.523365954489364e-05	TRUE	
46422	ZNF442	0.3892622648015216	1.9276179162299193e-05	TRUE	
46424	CTD-3105H18.4	0.526368226	2.1806447051788296e-06	TRUE	
46425	ZNF799	0.4643093112227245	1.5752316734248518e-06	TRUE	
46426	ZNF443	0.5027633947114412	3.168988752560644e-05	TRUE	
46428	ZNF709	0.20402944625887404	0.000270022	TRUE	
46434	ZNF564	0.23630478448658163	6.122676842976757e-05	TRUE	
46440	RPL10P16	-0.228176186	0.00080665	TRUE	
46441	MAN2B1	-0.144824745	5.8043463819637225e-05	TRUE	
46442	WDR83	-0.13050531	0.00041584	TRUE	
46443	WDR83OS	-0.152225941	8.025506608601868e-05	TRUE	
46444	DHPS	-0.13882169	2.447810955571428e-05	TRUE	
46448	TNPO2	-0.093983844	0.007733748	TRUE	
46451	ASNA1	-0.12363333	0.00303488	TRUE	
46466	GCDH	-0.144459835	0.000463762	TRUE	
46470	FARSA	-0.116924045	0.00344601	TRUE	
46472	CALR	-0.166564145	0.005217438	TRUE	
46474	RAD23A	-0.251875741	0.000408079	TRUE	
46475	GADD45GIP1	-0.208529329	9.52190363597851e-05	TRUE	
46482	TRMT1	-0.156590866	0.000770433	TRUE	
46490	CCDC130	-0.130765253	0.000169909	TRUE	
46493	C19orf53	-0.145309863	0.000804437	TRUE	
46505	CC2D1A	-0.115550661	0.003695685	TRUE	
46514	EEF1DP1	-0.198402034	0.007489648	TRUE	
46517	SAMD1	-0.138568717	0.008023289	TRUE	
46524	CTD-2189E23.1	0.20247075165963885	0.002554859	TRUE	
46529	DDX39A	-0.154292418	0.001786977	TRUE	
46530	PKN1	-0.139868327	0.00018358	TRUE	
46532	PTGER1	-0.340409265	0.000239383	TRUE	
46533	GIPC1	-0.179724875	0.005273452	TRUE	
46536	TECR	-0.181569691	0.000796713	TRUE	
46544	ZNF333	0.16355189789687102	0.003141304	TRUE	
46577	AKAP8L	-0.128187726	0.005554351	TRUE	
46580	WIZ	-0.113059136	3.642329276088507e-05	TRUE	
46581	RASAL3	-0.172562126	0.003541543	TRUE	
46592	CYP4F12	-0.366833212	0.000152453	TRUE	
46602	LINC01835	-0.447955969	0.000683994	TRUE	
46606	LLNLF-158E9.1	0.22656416577651312	0.004560072	TRUE	
46630	CTD-2013N17.7	0.19092813533236458	0.00754547	TRUE	
46640	SLC35E1	-0.141279296	3.94631521623669e-05	TRUE	
46651	TMEM38A	0.2133318364451502	0.006436301	TRUE	
46669	USE1	-0.12004497	0.003440761	TRUE	
46673	BABAM1	-0.216680423	1.1353387925653204e-05	TRUE	
46705	INSL3	0.30431617467115996	0.002637716	TRUE	
46706	JAK3	0.21462598273940187	0.002257481	TRUE	
46707	RPL18A	-0.195495437	0.000606069	TRUE	
46708	AC005796.2	0.27379495307638063	0.001704449	TRUE	
46710	CCDC124	-0.256755308	7.585098237322283e-06	TRUE	
46718	IL12RB1	-0.231962591	0.000309166	TRUE	
46720	PIK3R2	-0.134503072	0.005643054	TRUE	
46726	KIAA1683	0.3132726595517961	0.005270248	TRUE	
46727	JUND	-0.27600964	0.002420928	TRUE	
46736	SSBP4	-0.226272402	0.000248524	TRUE	
46744	KXD1	-0.068682645	0.005105781	TRUE	
46746	UBA52	-0.321614096	3.32660261271564e-05	TRUE	
46748	C19orf60	-0.214654169	0.000122987	TRUE	
46758	DDX49	-0.150442381	1.3216964003167641e-05	TRUE	
46763	ARMC6	-0.100638528	0.005281042	TRUE	
46781	NDUFA13	-0.139262051	0.001673574	TRUE	
46789	ATP13A1	-0.175246257	3.221641771623493e-05	TRUE	
46790	ZNF101	0.11859446871927476	0.001968239	TRUE	
46793	ZNF14	0.17627753630883583	0.006647718	TRUE	
46801	BNIP3P9	0.2765093790987503	0.004213171	TRUE	
46802	ZNF253	0.24664476767716625	2.9780310431073773e-06	TRUE	
46805	ZNF93	0.39780184917826944	4.220534578531221e-09	TRUE	
46809	ZNF682	0.21694968926705765	0.004734621	TRUE	
46813	ZNF90	0.510821495	1.297602361342401e-10	TRUE	
46814	AC006539.2	0.13593076644650162	0.002341846	TRUE	
46818	CTC-260E6.6	0.26498446460202363	0.002195503	TRUE	
46819	ZNF486	0.4155097250553838	1.934912576615457e-06	TRUE	
46820	BNIP3P16	0.2623877671051772	0.000683307	TRUE	
46838	ZNF737	0.28654596573553703	0.000272044	TRUE	
46841	ZNF626	0.23331008626323302	0.000115293	TRUE	
46846	ZNF66	0.2923315261493969	0.001426465	TRUE	
46849	ZNF85	0.33633562690046337	2.733230985620256e-05	TRUE	
46853	ZNF430	0.18531957885078706	0.001478841	TRUE	
46859	ZNF431	0.12619837463191866	0.001959027	TRUE	
46871	ZNF493	0.2681013335494228	1.3413590193486248e-05	TRUE	
46872	CTD-2561J22.5	0.4031097035173449	0.001034383	TRUE	
46874	ZNF429	0.44497116735181647	2.2099796875607313e-05	TRUE	
46875	BNIP3P26	0.36072551664784763	0.000140703	TRUE	
46888	ZNF43	0.17440111453346435	0.000434778	TRUE	
46928	ZNF492	0.28678355809354283	0.001245133	TRUE	
46938	ZNF723P	0.2382249509709005	0.000276053	TRUE	
46960	ZNF91	0.20615394214759866	0.000109749	TRUE	
46972	ZNF681	0.31505443850561493	0.000525074	TRUE	
46973	RP11-255H23.2	0.3295416709722792	0.000971275	TRUE	
46974	BNIP3P39	0.1078225622673172	0.002240676	TRUE	
46983	ZNF254	0.5640341013087853	2.8716053442770655e-11	TRUE	
46984	CTD-2017D11.1	0.35046155295830317	0.001663061	TRUE	
46985	CTD-2017D11.2	0.44614546834076124	4.855826204882979e-06	TRUE	
46986	BNIP3P40	0.30122002784052804	0.00086722	TRUE	
46987	CTD-2027I19.3	0.28735891170583966	0.002575867	TRUE	
46988	CTD-2027I19.2	0.5071614844491452	0.000298396	TRUE	
46995	CTC-459F4.6	0.26236025994854173	0.002708554	TRUE	
47020	LINC00906	0.34564350327172355	0.000564458	TRUE	
47034	PLEKHF1	-0.322149512	0.001314225	TRUE	
47071	AC007773.2	0.2966128143455612	0.001333378	TRUE	
47072	DPY19L3	0.2985347614500039	0.001327131	TRUE	
47082	TDRD12	0.2942971718513319	0.006421455	TRUE	
47089	FAAP24	0.21015261458586237	0.005656987	TRUE	
47106	PEPD	-0.121225276	0.002351609	TRUE	
47110	KCTD15	-0.177530865	0.000558787	TRUE	
47135	ZNF302	0.22700940359302724	0.00257063	TRUE	
47137	ZNF181	0.23255451867057136	0.006354898	TRUE	
47143	CTC-523E23.5	0.23765826184730124	0.006683359	TRUE	
47157	SCN1B	0.28667289080840574	0.000855668	TRUE	
47158	HPN	0.37816085400327903	0.005485181	TRUE	
47166	FXYD5	-0.207535371	4.1517586594426586e-05	TRUE	
47172	USF2	-0.079745299	0.004355027	TRUE	
47176	U62631.5	0.29745722608787045	0.004065162	TRUE	
47182	LINC01531	0.415378538	0.002343704	TRUE	
47183	RN7SL491P	0.22930067386682368	0.007788003	TRUE	
47184	AC002511.2	0.42030889876438426	0.000878938	TRUE	
47185	AC002511.3	0.4348356510651849	0.000144425	TRUE	
47186	FFAR2	0.27220033764619234	0.007090417	TRUE	
47192	TMEM147	-0.141606477	0.000265825	TRUE	
47199	RBM42	-0.119566111	0.00260035	TRUE	
47200	ETV2	-0.188815735	0.004594843	TRUE	
47208	U2AF1L4	-0.147657395	0.001272203	TRUE	
47223	NFKBID	-0.31811705	0.000470968	TRUE	
47224	AD000864.6	-0.277467992	0.000214293	TRUE	
47225	HCST	-0.215406288	0.000269191	TRUE	
47240	POLR2I	-0.152391	0.004055045	TRUE	
47242	AD001527.4	-0.216932961	0.003386801	TRUE	
47243	CAPNS1	-0.196716693	6.720569737647301e-06	TRUE	
47254	ZFP82	0.21019539374255336	0.001489696	TRUE	
47263	ZNF382	0.24651897506527493	0.001482481	TRUE	
47274	ZNF829	0.2250901493307147	0.002106638	TRUE	
47281	ZNF585A	0.17349649903599126	0.000143406	TRUE	
47283	ZNF585B	0.21678455595045074	1.003075707847361e-05	TRUE	
47288	CTD-3220F14.3	0.239334251	0.000523394	TRUE	
47300	ZNF540	0.25570446522123713	0.000484612	TRUE	
47302	ZNF781	0.350024018	0.001088477	TRUE	
47304	ZNF607	0.2202594612352627	0.000872839	TRUE	
47317	DPF1	-0.243197282	0.006414501	TRUE	
47325	PSMD8	-0.140036161	1.4609420330629219e-05	TRUE	
47335	EIF3K	-0.176251993	1.933729969647742e-06	TRUE	
47339	CTD-2540F13.2	0.25641545750233763	0.004876546	TRUE	
47344	ECH1	-0.18185823	1.6646386282912744e-05	TRUE	
47346	HNRNPL	-0.153495077	1.2102338455059559e-05	TRUE	
47350	SIRT2	-0.147230884	4.5824711061442994e-06	TRUE	
47351	NFKBIB	-0.104864202	0.001194972	TRUE	
47353	SARS2	-0.270238122	3.43740365798556e-05	TRUE	
47360	PAK4	-0.116804257	0.001887732	TRUE	
47381	PLEKHG2	-0.237653383	0.000160313	TRUE	
47382	RPS16	-0.165016837	0.00206879	TRUE	
47383	SUPT5H	-0.165101646	0.0001968	TRUE	
47384	TIMM50	-0.128655629	0.000492106	TRUE	
47406	CLC	-0.483698704	0.004840302	TRUE	
47414	PSMC4	-0.145268681	7.192686649976358e-06	TRUE	
47415	ZNF546	0.17162415149611704	0.003365827	TRUE	
47421	MAP3K10	-0.238383888	6.139676961114888e-06	TRUE	
47422	TTC9B	-0.369230464	2.14809728489769e-05	TRUE	
47424	AKT2	-0.093445528	0.000296837	TRUE	
47428	C19orf47	-0.119237532	0.000668334	TRUE	
47434	SERTAD1	-0.141841432	0.005824871	TRUE	
47439	SPTBN4	-0.272126925	0.001159648	TRUE	
47447	SNRPA	-0.200749527	9.526090716578842e-05	TRUE	
47453	CYP2F2P	-0.212351517	0.003598741	TRUE	
47474	HNRNPUL1	-0.113505728	0.000461565	TRUE	
47476	TGFB1	-0.134327269	0.003348069	TRUE	
47485	ATP5SL	-0.090805717	0.006118872	TRUE	
47507	LYPD4	-0.308346352	0.003741671	TRUE	
47509	RPS19	-0.163081629	0.007279799	TRUE	
47523	ZNF526	-0.116564738	0.00038901	TRUE	
47528	PAFAH1B3	-0.143830622	0.002892908	TRUE	
47532	MIR8077	0.015361407138750938	0.005854905	TRUE	
47566	CTC-490G23.2	0.5032218375809305	0.001638659	TRUE	
47567	CD177	0.5196906990269857	0.005277088	TRUE	
47568	CTC-490G23.4	0.4677020246715714	0.000932796	TRUE	
47573	ETHE1	-0.125579328	0.006175556	TRUE	
47579	IRGQ	-0.302696018	4.858423645989985e-05	TRUE	
47581	ZNF428	-0.309106921	1.65694327795782e-07	TRUE	
47588	SMG9	-0.128306959	0.002838831	TRUE	
47600	RP11-15A1.8	0.19683909110341496	0.003435943	TRUE	
47603	ZNF230	0.350672463	1.2428066460704016e-05	TRUE	
47605	ZNF222	0.31782905732783284	2.917214282680633e-05	TRUE	
47606	ZNF223	0.25468484593186214	0.000232584	TRUE	
47613	ZNF226	0.163434921	0.00095619	TRUE	
47622	ZNF229	0.37740719465271166	8.322953462933429e-05	TRUE	
47624	ZNF180	0.28023939927021346	0.000159006	TRUE	
47633	AC092066.1	0.19332243462522747	0.002788874	TRUE	
47634	CEACAM19	0.1740810674149958	0.007791968	TRUE	
47654	ZNF296	-0.138483555	0.002498402	TRUE	
47657	PPP1R37	-0.107275811	0.007526302	TRUE	
47680	EML2	-0.110090844	0.004786636	TRUE	
47689	BHMG1	-0.182967525	0.002537268	TRUE	
47693	DMWD	-0.169013142	0.006130311	TRUE	
47695	SYMPK	-0.131819204	0.000469795	TRUE	
47699	MYPOP	-0.10638853	0.001835489	TRUE	
47739	DACT3	-0.354138601	0.000114962	TRUE	
47751	AP2S1	-0.166211766	0.001794876	TRUE	
47768	NAPA-AS1	-0.241489458	0.00358098	TRUE	
47769	NAPA	-0.174280422	0.000375673	TRUE	
47779	GLTSCR2	-0.1722721	0.003563937	TRUE	
47781	SELENOW	-0.163917644	0.000313378	TRUE	
47798	CARD8	0.2850942198588611	1.2607330035447334e-05	TRUE	
47800	CTC-453G23.8	0.24043196109550466	0.003348937	TRUE	
47801	CARD8-AS1	0.29250014234465893	0.001909707	TRUE	
47805	EMP3	-0.188973809	0.000191711	TRUE	
47808	KDELR1	-0.154844215	0.000157552	TRUE	
47819	RPL18	-0.178108554	0.001310071	TRUE	
47828	RASIP1	-0.345546996	0.002017296	TRUE	
47842	BAX	-0.163996744	2.6560309068533198e-06	TRUE	
47844	FTL	-0.179986157	0.002210855	TRUE	
47846	RUVBL2	-0.123411026	0.005806237	TRUE	
47886	PIH1D1	-0.109236273	0.004037043	TRUE	
47889	RPL13A	-0.142406969	0.007650643	TRUE	
47892	RPS11	-0.188688098	0.000492137	TRUE	
47903	IRF3	-0.159806088	6.300885499720773e-05	TRUE	
47905	PRMT1	-0.207944322	7.1800818983356e-05	TRUE	
47909	CTB-33G10.1	-0.209852924	0.003299549	TRUE	
47912	AP2A1	-0.124017616	0.001187815	TRUE	
47918	PTOV1-AS1	0.14325404479403547	0.001390243	TRUE	
47923	PNKP	-0.088386389	0.006713008	TRUE	
47925	TBC1D17	-0.107511274	0.007068699	TRUE	
47926	IL4I1	-0.407556735	0.006217629	TRUE	
47927	NUP62	-0.124016769	0.001248801	TRUE	
47932	ZNF473	0.11975087826882908	0.001189708	TRUE	
47948	EMC10	-0.159467913	3.5116627921357066e-07	TRUE	
47955	SHANK1	-0.361055623	0.000669157	TRUE	
47971	KLK4	-0.215577313	0.006399152	TRUE	
47991	CTD-3187F8.15	0.42471462527711606	0.005864111	TRUE	
48013	CLDND2	-0.268761696	0.003925501	TRUE	
48014	NKG7	-0.36578631	0.002161427	TRUE	
48024	SIGLEC8	-0.833382132	1.1299590238422946e-05	TRUE	
48034	ZNF175	0.18305852397855343	0.000978743	TRUE	
48047	FPR2	0.30449648466176865	0.001127264	TRUE	
48049	ZNF577	0.16288929802207153	0.00140304	TRUE	
48055	ZNF613	0.24279805097671983	0.004567915	TRUE	
48057	ZNF350	0.2209154970991463	0.000420473	TRUE	
48065	ZNF616	0.18167644478696893	0.000336575	TRUE	
48070	PPP2R1A	-0.126050206	0.00010468	TRUE	
48086	ZNF578	0.32609674006897055	0.000693939	TRUE	
48090	ZNF701	0.21069296777920726	0.003478081	TRUE	
48092	ZNF137P	0.26745336290513294	0.006275532	TRUE	
48098	ZNF28	0.1843771846645389	0.007440857	TRUE	
48107	ZNF816	0.2149608796278022	0.001907911	TRUE	
48115	ZNF347	0.18046734314357096	0.001147154	TRUE	
48117	CTD-2245F17.3	0.32586644773056916	0.000205912	TRUE	
48128	ZNF845	0.25225410855974256	0.002284464	TRUE	
48129	ZNF525	0.19383073147778684	0.004115097	TRUE	
48179	RNU6-980P	0.02480093	0.002509734	TRUE	
48198	SEPT7P8	0.38485073548975945	0.001383054	TRUE	
48209	CACNG8	-0.508992028	4.184912999210947e-06	TRUE	
48210	CACNG6	-0.671040404	1.4593940895704736e-05	TRUE	
48215	NDUFA3	-0.179259348	0.000162872	TRUE	
48217	PRPF31	-0.157741012	0.000126299	TRUE	
48220	LENG1	-0.110216878	0.004794221	TRUE	
48223	TSEN34	0.20690481993617038	0.006838923	TRUE	
48227	LILRB3	0.20349603172229136	0.005278438	TRUE	
48240	AC008984.7	0.42968992370869447	0.004210885	TRUE	
48275	KIR2DL3	-0.464819449	0.008031558	TRUE	
48281	KIR2DS4	-0.565949115	0.006073098	TRUE	
48282	KIR3DL2	-0.620380801	0.000226243	TRUE	
48287	NLRP7	0.3746723997700035	2.890055982527025e-07	TRUE	
48289	NLRP2	0.41455666919928985	6.805364100091731e-09	TRUE	
48290	CTC-550B14.1	0.064387732	0.005896997	TRUE	
48295	PPP1R12C	-0.097962492	0.000800208	TRUE	
48302	SYT5	0.3124781431978242	0.00361506	TRUE	
48304	CTD-2587H24.10	0.3756895157217623	0.000457699	TRUE	
48306	PPP6R1	-0.08468358	0.002601256	TRUE	
48310	HSPBP1	-0.147294591	0.006389815	TRUE	
48311	BRSK1	-0.264030081	0.003156263	TRUE	
48315	COX6B2	0.8334520626373636	2.9644709207097033e-08	TRUE	
48320	TMEM238	-0.259129932	0.000500307	TRUE	
48321	RPL28	-0.208946842	0.000153722	TRUE	
48322	UBE2S	-0.20929497	0.004814203	TRUE	
48328	ZNF628	-0.214442728	0.000132514	TRUE	
48339	ZNF580	-0.154477846	0.000803692	TRUE	
48340	ZNF581	-0.162094614	4.273866585659795e-05	TRUE	
48342	U2AF2	-0.111507954	0.0002414	TRUE	
48353	NLRP4	-0.28076201	0.001768035	TRUE	
48384	ZNF667	0.3122481948849461	0.000466659	TRUE	
48392	AC007228.11	0.4092829584200418	0.0001146	TRUE	
48393	ZNF470	0.1734924881943002	0.006207994	TRUE	
48394	SIGLEC31P	0.014259094960180945	0.005222846	TRUE	
48398	ZNF835	0.2861848940712465	0.002559753	TRUE	
48425	ZNF543	0.2007266276677508	0.003554196	TRUE	
48428	ZNF547	0.421846146	2.906683559312068e-05	TRUE	
48438	ZNF419	0.1062287416996911	0.006177912	TRUE	
48440	ZNF549	0.16867919762718075	0.003163018	TRUE	
48453	ZNF776	0.3081420661586731	9.741437282450704e-05	TRUE	
48462	ZNF417	0.15180258134324703	0.006549204	TRUE	
48467	ZNF606	0.22319664363784797	0.002905598	TRUE	
48492	A1BG-AS1	0.19932538160326105	0.000705967	TRUE	
48493	CTD-2619J13.5	0.3368978331356408	0.000330041	TRUE	
48499	RPS5	-0.172115261	0.002313541	TRUE	
48506	CTD-2619J13.17	0.28876346323992264	0.00120645	TRUE	
48518	TRIM28	-0.167389437	0.000324374	TRUE	
48521	UBE2M	-0.207440015	3.793779353713241e-05	TRUE	
48523	MZF1	-0.154428083	0.000110357	TRUE	
48537	NRSN2	-0.227607405	0.002677365	TRUE	
48538	TRIB3	-0.188301848	0.00442276	TRUE	
48541	CSNK2A1	-0.064703585	0.001129956	TRUE	
48546	FAM110A	-0.221028325	2.656007962375258e-05	TRUE	
48550	PSMF1	-0.162894699	0.005287056	TRUE	
48559	SDCBP2-AS1	0.23052113426109208	0.001272509	TRUE	
48560	RP11-314N13.3	0.23061215019483783	0.003135314	TRUE	
48562	NSFL1C	0.1912994240653993	0.005977314	TRUE	
48563	SIRPB2	0.3329405109885459	0.002135863	TRUE	
48569	SIRPG-AS1	0.3157225871948135	0.001839438	TRUE	
48575	RP4-673D20.3	0.36682313393570865	5.523243386542982e-05	TRUE	
48576	RP5-968J1.1	0.2529745139268115	0.005172832	TRUE	
48578	SIRPA	0.2933436923899426	0.00357891	TRUE	
48582	STK35	0.1866876629035688	0.006656912	TRUE	
48586	SNRPB	-0.13000084	0.000335775	TRUE	
48590	IDH3B	-0.175718523	5.838558421410791e-07	TRUE	
